Qubit,T1 (us),T2 (us),Readout assignment error,Init error,Prob meas0 prep1,Prob meas1 prep0,Readout length (ns),ID error,Single-qubit gate length (ns),RX error,Z-axis rotation (rz) error,√x (sx) error,Pauli-X error,XSLOW error,CZ error,Gate length (ns),MEASURE error,MEASURE_2 error,Operational
62,62.28723506972792,54.711393701689644,0.05029296875,,0.06982421875,0.03076171875,1940,0.007746119597409369,40,0.007746119597409369,0,0.007746119597409369,0.007746119597409369,0.007746119597409369,72:0.16220502706690454;52:0.0836914500387263;61:0.07320638529903811;63:0.07956996956688991,72:84;52:84;61:68;63:84,0.05029296875,0.035888671875,Yes
63,169.2765089434176,221.27062238680438,0.0078125,1e-05,0.01025390625,0.00537109375,1940,0.00018145843578900038,40,0.00018145843578900038,0,0.00018145843578900038,0.00018145843578900038,0.00018145843578900038,53:0.001107018567115453;62:0.07956996956688991;64:0.001486468842446409;73:0.004979389022511799,53:68;62:84;64:68;73:68,0.0078125,0.005615234375,Yes
64,174.29964405305662,95.26416104573971,0.014404296875,1e-05,0.01708984375,0.01171875,1940,0.00032785695031595387,40,0.00032785695031595387,0,0.00032785695031595387,0.00032785695031595387,0.00032785695031595387,65:0.001709279349185605;54:0.001382971564831248;63:0.001486468842446409;74:0.00135591537759569,65:68;54:68;63:68;74:68,0.014404296875,0.01708984375,Yes
65,108.29855864047245,152.62959838277553,0.0068359375,1e-05,0.00927734375,0.00439453125,1940,0.00030319884451955056,40,0.00030319884451955056,0,0.00030319884451955056,0.00030319884451955056,0.00030319884451955056,55:0.05625667222811548;64:0.001709279349185605;66:0.0036377571267142694;75:0.00116842184368246,55:68;64:68;66:68;75:68,0.0068359375,0.007568359375,Yes
66,21.288602998423432,24.618643575252595,0.0198974609375,6.276233699810862e-05,0.0361328125,0.003662109375,1940,0.0010683627502355265,40,0.0010683627502355265,0,0.0010683627502355265,0.0010683627502355265,0.0010683627502355265,56:0.0011760683743143041;65:0.0036377571267142694;67:0.0011459652374588014;76:0.000881908378719154,56:68;65:68;67:68;76:68,0.0198974609375,0.00537109375,Yes
67,158.10537384383198,168.75788064477217,0.0040283203125,1e-05,0.00732421875,0.000732421875,1940,0.0001798752430307382,40,0.0001798752430307382,0,0.0001798752430307382,0.0001798752430307382,0.0001798752430307382,68:0.0019820427992653933;77:0.003903002348236928;57:0.0016195146334689048;66:0.0011459652374588014,68:68;77:68;57:68;66:68,0.0040283203125,0.002685546875,Yes
68,187.20185708216732,200.47442517539167,0.00439453125,1e-05,0.007080078125,0.001708984375,1940,0.0001521261638776172,40,0.0001521261638776172,0,0.0001521261638776172,0.0001521261638776172,0.0001521261638776172,67:0.0019820427992653933;58:0.0011442544304898772;69:0.0009527636439468357;78:0.0019227095392065074,67:68;58:68;69:68;78:108,0.00439453125,0.003662109375,Yes
69,165.64073473380054,232.76669759875563,0.0040283203125,1.6567965227114912e-05,0.0078125,0.000244140625,1940,0.00017853349474530802,40,0.00017853349474530802,0,0.00017853349474530802,0.00017853349474530802,0.00017853349474530802,68:0.0009527636439468357;59:0.002491534332452666;79:0.0014579514672053429,68:68;59:68;79:68,0.0040283203125,0.001953125,Yes
70,187.31052732062042,179.51703288087413,0.0037841796875,1e-05,0.006591796875,0.0009765625,1940,0.00017059063738356612,40,0.00017059063738356612,0,0.00017059063738356612,0.00017059063738356612,0.00017059063738356612,60:0.0010891739072673434;71:0.001192340471325798;80:0.001079874519285512,60:68;71:68;80:68,0.0037841796875,0.018310546875,Yes
71,161.11075527152957,121.26666527137807,0.014404296875,3.165515281690921e-05,0.01953125,0.00927734375,1940,0.00025105320265562443,40,0.00025105320265562443,0,0.00025105320265562443,0.00025105320265562443,0.00025105320265562443,72:0.0011269319629469976;81:0.0008841072923427562;61:0.0010022240756278888;70:0.001192340471325798,72:68;81:68;61:68;70:68,0.014404296875,0.02197265625,Yes
