"Qubit","T1 (us)","T2 (us)","Readout assignment error","Init error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","XSLOW error","CZ error","Gate length (ns)","MEASURE error","MEASURE_2 error","Operational"
"21","177.35394731941983","164.6500493236272","0.0029296875","0.00001","0.0048828125","0.0009765625","1940","0.0001979748600903718","40","0.0001979748600903718","0","0.0001979748600903718","0.0001979748600903718","0.0001979748600903718","20:0.002393846096607033;22:0.0008496084004037396;31:0.0011971819930829686;11:0.0030425481771762797","20:68;22:68;31:68;11:68","0.0029296875","0.002685546875","Yes"
"22","257.49700609617474","131.74987618646662","0.009765625","0.00001","0.01953125","0","1940","0.00023391482893396669","40","0.00023391482893396669","0","0.00023391482893396669","0.00023391482893396669","0.00023391482893396669","23:0.002931529704522512;12:0.0016937767182915175;32:0.001020277422084076;21:0.0008496084004037396","23:68;12:68;32:68;21:68","0.009765625","0.006103515625","Yes"
"23","56.47269247999373","78.63813990805411","0.008544921875","0.00004973056088037311","0.01416015625","0.0029296875","1940","0.00036613488342867","40","0.00036613488342867","0","0.00036613488342867","0.00036613488342867","0.00036613488342867","22:0.002931529704522512;13:0.0027251033933223534;24:0.005473423886421996;33:0.0024276878904657684","22:68;13:68;24:68;33:68","0.008544921875","0.008056640625","Yes"
"24","92.92600925925554","100.2237095873648","0.09228515625","","0.1611328125","0.0234375","1940","0.003368223128366444","40","0.003368223128366444","0","0.003368223128366444","0.003368223128366444","0.003368223128366444","14:0.008948640703134364;23:0.005473423886421996;25:0.01009974961850102;34:0.006482149727137704","14:68;23:68;25:68;34:68","0.09228515625","0.10205078125","Yes"
"25","160.44833873013124","123.99557906980581","0.004150390625","0.00004347181225702247","0.0078125","0.00048828125","1940","0.0003036137370575736","40","0.0003036137370575736","0","0.0003036137370575736","0.0003036137370575736","0.0003036137370575736","15:0.005023079879642067;24:0.01009974961850102;26:0.0011893143762791714;35:0.0009696801387044929","15:68;24:68;26:68;35:68","0.004150390625","0.00439453125","Yes"
"26","205.7879855014026","143.2386813369415","0.009033203125","0.00003452826038754868","0.01416015625","0.00390625","1940","0.00014719072760561145","40","0.00014719072760561145","0","0.00014719072760561145","0.00014719072760561145","0.00014719072760561145","16:0.009609613629132624;25:0.0011893143762791714;27:0.007483305400493773;36:0.0016083011291788685","16:68;25:68;27:68;36:68","0.009033203125","0.007080078125","Yes"
"27","56.43257009860863","41.51252006457402","0.012451171875","0.000020614834512666858","0.02294921875","0.001953125","1940","0.0010844685258797773","40","0.0010844685258797773","0","0.0010844685258797773","0.0010844685258797773","0.0010844685258797773","26:0.007483305400493773;28:0.008053889721621577;37:0.007813797709180337","26:68;28:68;17:84;37:68","0.012451171875","0.008544921875","Yes"
"28","54.205488381516794","73.50788726274862","0.01025390625","0.000012297534783254636","0.01611328125","0.00439453125","1940","0.00018194690897582207","40","0.00018194690897582207","0","0.00018194690897582207","0.00018194690897582207","0.00018194690897582207","18:0.0024519729077751296;27:0.008053889721621577;29:0.0013706224314980753;38:0.0017904862751995099","18:68;27:68;29:68;38:68","0.01025390625","0.01416015625","Yes"
"29","46.513549459917975","96.78701138369763","0.00390625","0.000010064389748892384","0.00634765625","0.00146484375","1940","0.0005885691863183046","40","0.0005885691863183046","0","0.0005885691863183046","0.0005885691863183046","0.0005885691863183046","19:0.0013069081028683482;28:0.0013706224314980753;39:0.0012517757068574997","19:68;28:68;39:68","0.00390625","0.005126953125","Yes"
"30","153.68688974112447","216.85385381464354","0.005859375","0.000010145437764834497","0.009765625","0.001953125","1940","0.00021050706310961594","40","0.00021050706310961594","0","0.00021050706310961594","0.00021050706310961594","0.00021050706310961594","20:0.0017939102950954577;31:0.001505564014714883;40:0.0021644110540591788","20:68;31:68;40:68","0.005859375","0.004150390625","Yes"
"31","163.67578696044322","97.0465490098028","0.013427734375","0.00001","0.025390625","0.00146484375","1940","0.00020762065366575075","40","0.00020762065366575075","0","0.00020762065366575075","0.00020762065366575075","0.00020762065366575075","30:0.001505564014714883;32:0.018330217111729857;21:0.0011971819930829686;41:0.003238587847699398","30:68;32:208;21:68;41:68","0.013427734375","0.0087890625","Yes"
"32","161.3742856479255","151.5382078680696","0.00439453125","0.000011196876692740623","0.0087890625","0","1940","0.00026089491509563735","40","0.00026089491509563735","0","0.00026089491509563735","0.00026089491509563735","0.00026089491509563735","22:0.001020277422084076;31:0.018330217111729857;33:0.0017731861138312044;42:0.003694499842575416","22:68;31:208;33:68;42:68","0.00439453125","0.00927734375","Yes"
"33","219.12053931293912","93.51967459173602","0.011962890625","0.00002550988917264104","0.0234375","0.00048828125","1940","0.0003104594953850561","40","0.0003104594953850561","0","0.0003104594953850561","0.0003104594953850561","0.0003104594953850561","23:0.0024276878904657684;32:0.0017731861138312044;34:0.002239743482887302;43:0.0015911620042357577","23:68;32:68;34:68;43:68","0.011962890625","0.0087890625","Yes"
"34","127.98385783255092","127.21525534945026","0.0048828125","0.000010040098467087633","0.00927734375","0.00048828125","1940","0.0002242919547688417","40","0.0002242919547688417","0","0.0002242919547688417","0.0002242919547688417","0.0002242919547688417","24:0.006482149727137704;33:0.002239743482887302;35:0.0012656894574168687;44:0.0019273715090356858","24:68;33:68;35:68;44:68","0.0048828125","0.00634765625","Yes"
"35","241.9214521372977","161.4422202239492","0.009033203125","0.00005609819028540543","0.015625","0.00244140625","1940","0.0003346975256875568","40","0.0003346975256875568","0","0.0003346975256875568","0.0003346975256875568","0.0003346975256875568","25:0.0009696801387044929;36:0.0020893132314316054;45:0.001497695963387169;34:0.0012656894574168687","25:68;36:68;45:68;34:68","0.009033203125","0.010009765625","Yes"
"36","165.3886139768005","174.34865960708404","0.006103515625","0.00002498515191365518","0.01220703125","0","1940","0.00015434546044049312","40","0.00015434546044049312","0","0.00015434546044049312","0.00015434546044049312","0.00015434546044049312","46:0.0026101479583366116;26:0.0016083011291788685;35:0.0020893132314316054;37:0.0022992191527527184","46:68;26:68;35:68;37:68","0.006103515625","0.00537109375","Yes"
"37","25.612591837358263","42.857180739663505","0.019287109375","0.00001","0.03076171875","0.0078125","1940","0.0005829708295384078","40","0.0005829708295384078","0","0.0005829708295384078","0.0005829708295384078","0.0005829708295384078","27:0.007813797709180337;36:0.0022992191527527184;38:0.0030382897986520607;47:0.0028114240140690028","27:68;36:68;38:68;47:68","0.019287109375","0.015380859375","Yes"
"38","222.46847354834028","205.09218532699705","0.003173828125","0.0001317441911909228","0.00634765625","0","1940","0.00018835423039024573","40","0.00018835423039024573","0","0.00018835423039024573","0.00018835423039024573","0.00018835423039024573","39:0.0014495865517054896;48:0.0011206879531558689;28:0.0017904862751995099;37:0.0030382897986520607","39:68;48:68;28:68;37:68","0.003173828125","0.001953125","Yes"
